date,year,month,day,day_of_week,week_of_year,meal_type,menu_item,menu_popularity,weather,temperature_c,is_exam_period,is_festival,is_weekend,is_start_semester,is_end_semester,is_monsoon,total_capacity,students_attended,attendance_rate,food_prepared_kg,food_consumed_kg,food_wasted_kg,waste_percentage,cost_per_kg_rs,total_cost_rs,waste_cost_rs,staff_count,serving_duration_mins,student_satisfaction
2024-06-21,2024,6,21,Friday,25,Dinner,Noodles,4.2,Rainy,26.1,False,False,False,False,False,True,800,534,61.13,205.59,173.72,31.87,15.5,133.82,27512.44,4265.43,11,77,4.33
2024-06-22,2024,6,22,Saturday,25,Breakfast,Bread-Omelette,3.9,Cloudy,20.8,False,False,True,False,False,True,800,348,41.58,133.98,114.22,19.76,14.75,111.83,14982.81,2210.21,11,65,4.04
2024-06-22,2024,6,22,Saturday,25,Lunch,Fried Rice,4.2,Cloudy,20.8,False,False,True,False,False,True,800,446,53.3,171.71,146.25,25.46,14.83,139.3,23919.5,3546.81,8,74,4.28
2024-06-22,2024,6,22,Saturday,25,Dinner,Roti-Paneer,4.0,Cloudy,20.8,False,False,True,False,False,True,800,354,45.38,136.29,113.95,22.34,16.39,139.51,19013.47,3115.98,12,70,3.95
2024-06-23,2024,6,23,Sunday,25,Breakfast,Puri-Bhaji,4.3,Rainy,25.0,False,False,True,False,False,True,800,321,44.66,123.59,97.88,25.71,20.8,98.8,12209.9,2539.82,10,66,4.31
2024-06-23,2024,6,23,Sunday,25,Lunch,Rice-Chicken,4.7,Rainy,25.0,False,False,True,False,False,True,800,497,57.97,191.34,150.13,41.22,21.54,139.67,26725.08,5756.6,10,88,4.68
2024-06-23,2024,6,23,Sunday,25,Dinner,Khichdi,3.0,Rainy,25.0,False,False,True,False,False,True,800,292,37.12,112.42,87.34,25.08,22.31,123.83,13921.26,3105.78,11,46,3.21
2024-06-24,2024,6,24,Monday,26,Breakfast,Idli-Sambar,3.9,Sunny,22.4,False,False,False,False,False,True,800,491,56.7,189.03,153.66,35.38,18.72,80.05,15131.74,2831.99,11,57,4.23
2024-06-24,2024,6,24,Monday,26,Lunch,Rice-Dal-Sabzi,3.4,Sunny,22.4,False,False,False,False,False,True,800,470,62.47,180.95,154.78,26.17,14.46,141.75,25649.72,3708.93,10,55,3.82
2024-06-24,2024,6,24,Monday,26,Dinner,Roti-Dal,3.3,Sunny,22.4,False,False,False,False,False,True,800,383,54.0,147.45,125.69,21.76,14.76,86.53,12759.84,1883.13,10,61,3.4
2024-06-25,2024,6,25,Tuesday,26,Breakfast,Poha,3.7,Cloudy,19.3,False,False,False,False,False,True,800,476,56.78,183.26,152.42,30.84,16.83,83.63,15325.14,2578.93,10,89,3.98
2024-06-25,2024,6,25,Tuesday,26,Lunch,Roti-Paneer,4.0,Cloudy,19.3,False,False,False,False,False,True,800,523,72.93,201.35,163.45,37.91,18.83,86.38,17393.84,3274.42,8,45,3.95
2024-06-25,2024,6,25,Tuesday,26,Dinner,Rice-Rajma,3.8,Cloudy,19.3,False,False,False,False,False,True,800,565,62.01,217.53,169.63,47.9,22.02,121.56,26441.81,5822.15,12,88,3.91
2024-06-26,2024,6,26,Wednesday,26,Breakfast,Upma,3.5,Rainy,17.8,False,False,False,False,False,True,800,531,58.52,204.44,164.36,40.08,19.6,88.44,18080.55,3544.49,11,89,3.56
2024-06-26,2024,6,26,Wednesday,26,Lunch,Rice-Sambar,3.6,Rainy,17.8,False,False,False,False,False,True,800,588,72.48,226.38,176.39,49.99,22.08,106.81,24180.76,5339.93,8,51,3.71
2024-06-26,2024,6,26,Wednesday,26,Dinner,Paratha-Paneer,4.1,Rainy,17.8,False,False,False,False,False,True,800,556,70.22,214.06,182.55,31.51,14.72,89.6,19179.57,2822.9,9,86,4.37
2024-06-27,2024,6,27,Thursday,26,Breakfast,Dosa,4.6,Rainy,22.4,False,False,False,False,False,True,800,573,69.52,220.6,181.11,39.5,17.9,80.59,17779.27,3183.28,9,73,4.43
2024-06-27,2024,6,27,Thursday,26,Lunch,Biryani,4.8,Rainy,22.4,False,False,False,False,False,True,800,694,87.18,267.19,211.64,55.55,20.79,132.38,35370.3,7353.63,11,84,4.72
2024-06-27,2024,6,27,Thursday,26,Dinner,Rice-Curd-Pickle,3.2,Rainy,22.4,False,False,False,False,False,True,800,499,57.39,192.11,163.47,28.64,14.91,86.07,16534.99,2465.27,8,53,3.63
2024-06-28,2024,6,28,Friday,26,Breakfast,Paratha-Curry,3.7,Cloudy,24.3,False,False,False,False,False,True,800,382,47.32,147.07,118.78,28.29,19.24,147.43,21682.15,4170.79,10,53,3.75
2024-06-28,2024,6,28,Friday,26,Lunch,Chole-Bhature,4.5,Cloudy,24.3,False,False,False,False,False,True,800,514,66.3,197.89,164.51,33.38,16.87,97.37,19268.88,3250.1,12,83,4.52
2024-06-28,2024,6,28,Friday,26,Dinner,Noodles,4.2,Cloudy,24.3,False,False,False,False,False,True,800,441,55.58,169.78,135.6,34.19,20.14,145.89,24769.86,4987.93,8,87,4.38
2024-06-29,2024,6,29,Saturday,26,Breakfast,Bread-Omelette,3.9,Rainy,24.9,False,False,True,False,False,True,800,315,45.74,121.28,100.4,20.87,17.21,93.21,11303.47,1945.3,11,63,4.07
2024-06-29,2024,6,29,Saturday,26,Lunch,Fried Rice,4.2,Rainy,24.9,False,False,True,False,False,True,800,417,58.62,160.54,135.5,25.05,15.6,135.56,21764.2,3395.61,9,76,4.16
2024-06-29,2024,6,29,Saturday,26,Dinner,Roti-Paneer,4.0,Rainy,24.9,False,False,True,False,False,True,800,422,49.91,162.47,129.11,33.36,20.54,124.67,20254.45,4159.38,8,78,4.25
2024-06-30,2024,6,30,Sunday,26,Breakfast,Puri-Bhaji,4.3,Rainy,24.5,False,False,True,False,False,True,800,351,44.66,135.13,108.86,26.28,19.44,102.15,13804.46,2684.22,11,81,4.25
2024-06-30,2024,6,30,Sunday,26,Lunch,Rice-Chicken,4.7,Rainy,24.5,False,False,True,False,False,True,800,463,57.97,178.25,146.6,31.66,17.76,92.09,16416.2,2915.58,11,49,4.35
2024-06-30,2024,6,30,Sunday,26,Dinner,Khichdi,3.0,Rainy,24.5,False,False,True,False,False,True,800,305,37.12,117.43,91.46,25.97,22.11,98.35,11549.1,2553.89,8,48,3.58
2024-07-01,2024,7,1,Monday,27,Breakfast,Idli-Sambar,3.9,Rainy,22.4,False,False,False,False,False,True,800,466,62.37,179.41,143.31,36.1,20.12,129.88,23302.49,4689.12,11,72,4.1
2024-07-01,2024,7,1,Monday,27,Lunch,Rice-Dal-Sabzi,3.4,Rainy,22.4,False,False,False,False,False,True,800,557,68.72,214.44,167.31,47.13,21.98,117.56,25210.05,5540.65,12,54,3.55
2024-07-01,2024,7,1,Monday,27,Dinner,Roti-Dal,3.3,Rainy,22.4,False,False,False,False,False,True,800,437,59.4,168.25,134.75,33.5,19.91,115.79,19481.31,3878.72,9,54,3.6
2024-07-02,2024,7,2,Tuesday,27,Breakfast,Poha,3.7,Rainy,25.2,False,False,False,False,False,True,800,431,62.46,165.94,137.79,28.14,16.96,138.42,22968.2,3895.63,8,64,3.95
2024-07-02,2024,7,2,Tuesday,27,Lunch,Roti-Paneer,4.0,Rainy,25.2,False,False,False,False,False,True,800,693,80.22,266.81,223.87,42.93,16.09,139.25,37153.33,5978.45,8,60,3.89
2024-07-02,2024,7,2,Tuesday,27,Dinner,Rice-Rajma,3.8,Rainy,25.2,False,False,False,False,False,True,800,565,68.21,217.53,176.68,40.85,18.78,111.74,24305.38,4563.92,12,48,3.85
2024-07-03,2024,7,3,Wednesday,27,Breakfast,Upma,3.5,Cloudy,24.8,False,False,False,False,False,True,800,458,53.2,176.33,148.13,28.2,15.99,88.36,15580.7,2491.98,9,89,3.51
2024-07-03,2024,7,3,Wednesday,27,Lunch,Rice-Sambar,3.6,Cloudy,24.8,False,False,False,False,False,True,800,597,65.89,229.84,187.98,41.86,18.21,104.27,23965.79,4365.23,12,61,3.65
2024-07-03,2024,7,3,Wednesday,27,Dinner,Paratha-Paneer,4.1,Cloudy,24.8,False,False,False,False,False,True,800,551,63.84,212.14,166.37,45.76,21.57,134.68,28570.06,6163.52,10,52,4.27
2024-07-04,2024,7,4,Thursday,27,Breakfast,Dosa,4.6,Rainy,18.5,False,False,False,False,False,True,800,499,69.52,192.11,162.55,29.57,15.39,99.04,19026.81,2928.21,8,61,4.59
2024-07-04,2024,7,4,Thursday,27,Lunch,Biryani,4.8,Rainy,18.5,False,False,False,False,False,True,800,662,87.18,254.87,210.31,44.56,17.48,85.39,21764.6,3805.54,11,77,4.57
2024-07-04,2024,7,4,Thursday,27,Dinner,Rice-Curd-Pickle,3.2,Rainy,18.5,False,False,False,False,False,True,800,459,57.39,176.72,144.58,32.14,18.19,119.68,21149.61,3846.13,10,55,3.4
2024-07-05,2024,7,5,Friday,27,Breakfast,Paratha-Curry,3.7,Rainy,25.6,False,False,False,False,False,True,800,391,52.05,150.53,124.18,26.36,17.51,130.59,19659.04,3442.28,9,77,3.64
2024-07-05,2024,7,5,Friday,27,Lunch,Chole-Bhature,4.5,Rainy,25.6,False,False,False,False,False,True,800,591,72.93,227.54,193.58,33.95,14.92,80.86,18398.52,2745.24,8,75,4.36
2024-07-05,2024,7,5,Friday,27,Dinner,Noodles,4.2,Rainy,25.6,False,False,False,False,False,True,800,459,61.13,176.72,151.34,25.38,14.36,92.53,16350.96,2348.26,8,80,4.35
2024-07-06,2024,7,6,Saturday,27,Breakfast,Bread-Omelette,3.9,Cloudy,22.2,False,False,True,False,False,True,800,294,41.58,113.19,94.21,18.98,16.77,95.72,10834.1,1816.48,9,71,4.19
2024-07-06,2024,7,6,Saturday,27,Lunch,Fried Rice,4.2,Cloudy,22.2,False,False,True,False,False,True,800,394,53.3,151.69,121.63,30.06,19.82,137.82,20905.88,4143.29,12,68,4.04
2024-07-06,2024,7,6,Saturday,27,Dinner,Roti-Paneer,4.0,Cloudy,22.2,False,False,True,False,False,True,800,323,45.38,124.36,103.7,20.65,16.61,83.69,10406.9,1728.18,9,78,4.29
2024-07-07,2024,7,7,Sunday,27,Breakfast,Puri-Bhaji,4.3,Sunny,21.1,False,False,True,False,False,True,800,351,40.6,135.13,105.27,29.87,22.1,112.56,15210.34,3361.59,10,64,4.21
2024-07-07,2024,7,7,Sunday,27,Lunch,Rice-Chicken,4.7,Sunny,21.1,False,False,True,False,False,True,800,389,52.7,149.76,123.26,26.51,17.7,80.56,12064.75,2135.36,9,63,4.59
2024-07-07,2024,7,7,Sunday,27,Dinner,Khichdi,3.0,Sunny,21.1,False,False,True,False,False,True,800,326,33.75,125.51,100.45,25.06,19.96,123.59,15511.81,3096.85,11,68,3.42
2024-07-08,2024,7,8,Monday,28,Breakfast,Idli-Sambar,3.9,Rainy,25.5,False,False,False,False,False,True,800,505,62.37,194.43,163.89,30.53,15.7,93.68,18213.65,2860.18,12,60,3.85
2024-07-08,2024,7,8,Monday,28,Lunch,Rice-Dal-Sabzi,3.4,Rainy,25.5,False,False,False,False,False,True,800,511,68.72,196.74,168.7,28.04,14.25,81.67,16068.08,2289.85,12,67,3.72
2024-07-08,2024,7,8,Monday,28,Dinner,Roti-Dal,3.3,Rainy,25.5,False,False,False,False,False,True,800,501,59.4,192.89,161.21,31.68,16.42,80.67,15560.35,2555.49,10,45,3.7
2024-07-09,2024,7,9,Tuesday,28,Breakfast,Poha,3.7,Rainy,22.3,False,False,False,False,False,True,800,503,62.46,193.66,162.64,31.02,16.02,101.53,19660.97,3149.18,9,78,4.08
2024-07-09,2024,7,9,Tuesday,28,Lunch,Roti-Paneer,4.0,Rainy,22.3,False,False,False,False,False,True,800,772,80.22,297.22,241.01,56.21,18.91,147.28,43775.44,8278.27,9,90,3.98
2024-07-09,2024,7,9,Tuesday,28,Dinner,Rice-Rajma,3.8,Rainy,22.3,False,False,False,False,False,True,800,540,68.21,207.9,161.48,46.42,22.33,96.2,20000.62,4465.77,12,71,4.03
2024-07-10,2024,7,10,Wednesday,28,Breakfast,Upma,3.5,Rainy,27.4,False,False,False,False,False,True,800,441,58.52,169.78,146.24,23.55,13.87,85.94,14591.86,2023.55,8,77,3.56
2024-07-10,2024,7,10,Wednesday,28,Lunch,Rice-Sambar,3.6,Rainy,27.4,False,False,False,False,False,True,800,577,72.48,222.15,188.22,33.93,15.27,85.24,18935.23,2891.99,12,48,3.77
2024-07-10,2024,7,10,Wednesday,28,Dinner,Paratha-Paneer,4.1,Rainy,27.4,False,False,False,False,False,True,800,640,70.22,246.4,212.0,34.4,13.96,96.57,23795.84,3322.29,10,65,4.34
2024-07-11,2024,7,11,Thursday,28,Breakfast,Dosa,4.6,Rainy,22.1,False,False,False,False,False,True,800,636,69.52,244.86,207.73,37.13,15.16,102.84,25180.82,3818.56,11,62,4.38
2024-07-11,2024,7,11,Thursday,28,Lunch,Biryani,4.8,Rainy,22.1,False,False,False,False,False,True,800,736,87.18,283.36,243.27,40.09,14.15,89.53,25368.61,3589.53,12,51,4.48
2024-07-11,2024,7,11,Thursday,28,Dinner,Rice-Curd-Pickle,3.2,Rainy,22.1,False,False,False,False,False,True,800,438,57.39,168.63,132.82,35.81,21.23,112.62,18991.76,4032.51,11,52,3.53
2024-07-12,2024,7,12,Friday,28,Breakfast,Paratha-Curry,3.7,Sunny,25.9,False,False,False,False,False,True,800,407,47.32,156.69,124.04,32.65,20.84,101.58,15917.32,3317.12,10,52,3.68
2024-07-12,2024,7,12,Friday,28,Lunch,Chole-Bhature,4.5,Sunny,25.9,False,False,False,False,False,True,800,556,66.3,214.06,181.13,32.93,15.39,101.3,21683.22,3336.07,12,47,4.3
2024-07-12,2024,7,12,Friday,28,Dinner,Noodles,4.2,Sunny,25.9,False,False,False,False,False,True,800,388,55.58,149.38,127.06,22.32,14.94,90.38,13501.36,2017.14,9,67,4.17
2024-07-13,2024,7,13,Saturday,28,Breakfast,Bread-Omelette,3.9,Rainy,21.8,False,False,True,False,False,True,800,357,45.74,137.44,109.94,27.5,20.01,137.41,18885.81,3779.15,9,46,4.21
2024-07-13,2024,7,13,Saturday,28,Lunch,Fried Rice,4.2,Rainy,21.8,False,False,True,False,False,True,800,465,58.62,179.03,152.25,26.78,14.96,118.92,21289.07,3184.46,12,60,4.03
2024-07-13,2024,7,13,Saturday,28,Dinner,Roti-Paneer,4.0,Rainy,21.8,False,False,True,False,False,True,800,418,49.91,160.93,125.85,35.08,21.8,135.57,21816.75,4756.23,8,45,3.88
2024-07-14,2024,7,14,Sunday,28,Breakfast,Puri-Bhaji,4.3,Cloudy,24.5,False,False,True,False,False,True,800,289,40.6,111.27,88.23,23.04,20.71,93.87,10444.37,2162.66,11,68,4.37
2024-07-14,2024,7,14,Sunday,28,Lunch,Rice-Chicken,4.7,Cloudy,24.5,False,False,True,False,False,True,800,433,52.7,166.7,143.03,23.68,14.2,85.88,14317.09,2033.58,12,61,4.75
2024-07-14,2024,7,14,Sunday,28,Dinner,Khichdi,3.0,Cloudy,24.5,False,False,True,False,False,True,800,283,33.75,108.96,84.94,24.02,22.05,149.8,16321.6,3598.19,9,86,3.35
2024-07-15,2024,7,15,Monday,29,Breakfast,Idli-Sambar,3.9,Rainy,25.7,False,False,False,False,False,True,800,541,62.37,208.28,178.09,30.2,14.5,138.05,28754.77,4169.24,10,52,3.8
2024-07-15,2024,7,15,Monday,29,Lunch,Rice-Dal-Sabzi,3.4,Rainy,25.7,False,False,False,False,False,True,800,585,68.72,225.23,183.48,41.75,18.54,91.76,20666.48,3830.82,12,72,3.8
2024-07-15,2024,7,15,Monday,29,Dinner,Roti-Dal,3.3,Rainy,25.7,False,False,False,False,False,True,800,492,59.4,189.42,153.17,36.25,19.14,82.06,15544.52,2974.66,11,56,3.52
2024-07-16,2024,7,16,Tuesday,29,Breakfast,Poha,3.7,Sunny,23.8,False,False,False,False,False,True,800,393,56.78,151.31,120.7,30.61,20.23,111.22,16828.26,3403.93,9,47,3.92
2024-07-16,2024,7,16,Tuesday,29,Lunch,Roti-Paneer,4.0,Sunny,23.8,False,False,False,False,False,True,800,603,72.93,232.16,192.41,39.74,17.12,125.31,29091.22,4979.95,11,71,4.25
2024-07-16,2024,7,16,Tuesday,29,Dinner,Rice-Rajma,3.8,Sunny,23.8,False,False,False,False,False,True,800,504,62.01,194.04,158.39,35.65,18.37,86.14,16714.7,3070.9,11,53,3.9
2024-07-17,2024,7,17,Wednesday,29,Breakfast,Upma,3.5,Cloudy,24.8,False,False,False,False,False,True,800,381,53.2,146.69,123.98,22.71,15.48,97.44,14293.04,2212.56,12,46,3.95
2024-07-17,2024,7,17,Wednesday,29,Lunch,Rice-Sambar,3.6,Cloudy,24.8,False,False,False,False,False,True,800,481,65.89,185.19,156.26,28.92,15.62,105.14,19469.95,3041.0,12,76,3.72
2024-07-17,2024,7,17,Wednesday,29,Dinner,Paratha-Paneer,4.1,Cloudy,24.8,False,False,False,False,False,True,800,552,63.84,212.52,175.15,37.37,17.58,102.51,21785.92,3831.05,10,56,3.93
2024-07-18,2024,7,18,Thursday,29,Breakfast,Dosa,4.6,Cloudy,23.9,False,False,False,False,False,True,800,532,63.2,204.82,158.82,46.0,22.46,136.75,28008.78,6291.02,10,48,4.63
2024-07-18,2024,7,18,Thursday,29,Lunch,Biryani,4.8,Cloudy,23.9,False,False,False,False,False,True,800,635,79.25,244.48,199.4,45.08,18.44,105.02,25674.84,4734.24,12,59,4.85
2024-07-18,2024,7,18,Thursday,29,Dinner,Rice-Curd-Pickle,3.2,Cloudy,23.9,False,False,False,False,False,True,800,417,52.17,160.54,125.52,35.03,21.82,125.98,20225.54,4412.6,10,79,3.66
2024-07-19,2024,7,19,Friday,29,Breakfast,Paratha-Curry,3.7,Sunny,26.8,False,False,False,False,False,True,800,362,47.32,139.37,108.4,30.97,22.22,149.75,20870.3,4637.17,9,81,4.02
2024-07-19,2024,7,19,Friday,29,Lunch,Chole-Bhature,4.5,Sunny,26.8,False,False,False,False,False,True,800,534,66.3,205.59,173.77,31.82,15.48,104.84,21553.3,3336.08,9,56,4.31
2024-07-19,2024,7,19,Friday,29,Dinner,Noodles,4.2,Sunny,26.8,False,False,False,False,False,True,800,427,55.58,164.4,131.79,32.61,19.84,131.67,21645.46,4293.66,10,82,4.0
2024-07-20,2024,7,20,Saturday,29,Breakfast,Bread-Omelette,3.9,Cloudy,22.7,False,False,True,False,False,True,800,323,41.58,124.36,106.8,17.55,14.11,119.45,14854.51,2096.43,12,57,4.16
2024-07-20,2024,7,20,Saturday,29,Lunch,Fried Rice,4.2,Cloudy,22.7,False,False,True,False,False,True,800,433,53.3,166.7,141.1,25.61,15.36,147.93,24660.19,3787.8,12,64,4.07
2024-07-20,2024,7,20,Saturday,29,Dinner,Roti-Paneer,4.0,Cloudy,22.7,False,False,True,False,False,True,800,349,45.38,134.37,104.29,30.07,22.38,83.93,11277.49,2524.14,12,59,3.86
2024-07-21,2024,7,21,Sunday,29,Breakfast,Puri-Bhaji,4.3,Rainy,27.8,False,False,True,False,False,True,800,331,44.66,127.44,102.32,25.12,19.71,122.99,15673.16,3089.42,9,66,4.38
2024-07-21,2024,7,21,Sunday,29,Lunch,Rice-Chicken,4.7,Rainy,27.8,False,False,True,False,False,True,800,456,57.97,175.56,150.32,25.24,14.37,139.1,24420.38,3510.36,10,48,4.35
2024-07-21,2024,7,21,Sunday,29,Dinner,Khichdi,3.0,Rainy,27.8,False,False,True,False,False,True,800,286,37.12,110.11,90.96,19.15,17.39,144.21,15878.49,2761.98,8,78,3.54
2024-07-22,2024,7,22,Monday,30,Breakfast,Idli-Sambar,3.9,Sunny,28.3,False,False,False,False,False,True,800,460,56.7,177.1,142.86,34.24,19.33,145.93,25845.02,4996.1,11,82,3.83
2024-07-22,2024,7,22,Monday,30,Lunch,Rice-Dal-Sabzi,3.4,Sunny,28.3,False,False,False,False,False,True,800,540,62.47,207.9,166.35,41.55,19.98,89.55,18617.78,3720.57,9,72,3.79
2024-07-22,2024,7,22,Monday,30,Dinner,Roti-Dal,3.3,Sunny,28.3,False,False,False,False,False,True,800,380,54.0,146.3,125.83,20.47,13.99,125.44,18352.26,2568.21,9,90,3.8
2024-07-23,2024,7,23,Tuesday,30,Breakfast,Poha,3.7,Cloudy,24.8,False,False,False,False,False,True,800,486,56.78,187.11,160.38,26.73,14.28,135.09,25276.58,3610.31,9,87,3.91
2024-07-23,2024,7,23,Tuesday,30,Lunch,Roti-Paneer,4.0,Cloudy,24.8,False,False,False,False,False,True,800,586,72.93,225.61,177.93,47.68,21.13,101.48,22894.37,4838.3,10,53,3.93
2024-07-23,2024,7,23,Tuesday,30,Dinner,Rice-Rajma,3.8,Cloudy,24.8,False,False,False,False,False,True,800,538,62.01,207.13,160.09,47.04,22.71,129.14,26748.89,6074.92,12,70,4.09
2024-07-24,2024,7,24,Wednesday,30,Breakfast,Upma,3.5,Cloudy,22.4,False,False,False,False,False,True,800,472,53.2,181.72,149.79,31.93,17.57,92.75,16853.75,2960.92,10,84,3.6
2024-07-24,2024,7,24,Wednesday,30,Lunch,Rice-Sambar,3.6,Cloudy,22.4,False,False,False,False,False,True,800,623,65.89,239.85,197.67,42.18,17.59,145.57,34915.25,6140.16,9,66,3.91
2024-07-24,2024,7,24,Wednesday,30,Dinner,Paratha-Paneer,4.1,Cloudy,22.4,False,False,False,False,False,True,800,495,63.84,190.58,151.39,39.19,20.56,148.77,28351.19,5830.05,9,85,4.32
2024-07-25,2024,7,25,Thursday,30,Breakfast,Dosa,4.6,Rainy,22.7,False,False,False,False,False,True,800,620,69.52,238.7,199.83,38.87,16.28,124.74,29774.77,4847.97,10,73,4.28
2024-07-25,2024,7,25,Thursday,30,Lunch,Biryani,4.8,Rainy,22.7,False,False,False,False,False,True,800,785,87.18,302.23,239.3,62.93,20.82,128.52,38842.66,8087.45,10,61,4.76
2024-07-25,2024,7,25,Thursday,30,Dinner,Rice-Curd-Pickle,3.2,Rainy,22.7,False,False,False,False,False,True,800,439,57.39,169.01,141.67,27.34,16.18,83.37,14090.83,2279.62,11,71,3.73
2024-07-26,2024,7,26,Friday,30,Breakfast,Paratha-Curry,3.7,Sunny,22.7,False,False,False,False,False,True,800,369,47.32,142.07,116.15,25.92,18.24,106.51,15131.33,2760.67,12,69,3.69
2024-07-26,2024,7,26,Friday,30,Lunch,Chole-Bhature,4.5,Sunny,22.7,False,False,False,False,False,True,800,472,66.3,181.72,148.34,33.38,18.37,140.48,25528.67,4689.18,9,55,4.4
2024-07-26,2024,7,26,Friday,30,Dinner,Noodles,4.2,Sunny,22.7,False,False,False,False,False,True,800,411,55.58,158.24,133.77,24.47,15.46,82.34,13028.9,2014.51,8,65,4.11
2024-07-27,2024,7,27,Saturday,30,Breakfast,Bread-Omelette,3.9,Rainy,21.0,False,False,True,False,False,True,800,342,45.74,131.67,105.84,25.83,19.62,142.16,18717.57,3672.37,9,49,4.03
2024-07-27,2024,7,27,Saturday,30,Lunch,Fried Rice,4.2,Rainy,21.0,False,False,True,False,False,True,800,466,58.62,179.41,153.28,26.13,14.56,86.52,15522.07,2260.4,12,84,4.39
2024-07-27,2024,7,27,Saturday,30,Dinner,Roti-Paneer,4.0,Rainy,21.0,False,False,True,False,False,True,800,406,49.91,156.31,130.8,25.51,16.32,110.19,17224.21,2811.45,9,83,4.25
2024-07-28,2024,7,28,Sunday,30,Breakfast,Puri-Bhaji,4.3,Rainy,28.7,False,False,True,False,False,True,800,328,44.66,126.28,98.74,27.54,21.81,94.39,11919.38,2599.23,9,71,4.37
2024-07-28,2024,7,28,Sunday,30,Lunch,Rice-Chicken,4.7,Rainy,28.7,False,False,True,False,False,True,800,499,57.97,192.11,161.06,31.05,16.16,131.1,25185.93,4070.87,10,87,4.47
2024-07-28,2024,7,28,Sunday,30,Dinner,Khichdi,3.0,Rainy,28.7,False,False,True,False,False,True,800,291,37.12,112.03,88.99,23.04,20.57,83.47,9352.06,1923.51,12,80,3.53
2024-07-29,2024,7,29,Monday,31,Breakfast,Idli-Sambar,3.9,Rainy,23.9,False,False,False,False,False,True,800,524,62.37,201.74,162.51,39.23,19.45,109.93,22177.77,4312.91,10,87,4.06
2024-07-29,2024,7,29,Monday,31,Lunch,Rice-Dal-Sabzi,3.4,Rainy,23.9,False,False,False,False,False,True,800,499,68.72,192.11,156.84,35.27,18.36,86.79,16673.48,3061.36,9,55,3.72
2024-07-29,2024,7,29,Monday,31,Dinner,Roti-Dal,3.3,Rainy,23.9,False,False,False,False,False,True,800,489,59.4,188.26,162.2,26.07,13.84,113.15,21302.17,2949.27,8,64,3.71
2024-07-30,2024,7,30,Tuesday,31,Breakfast,Poha,3.7,Rainy,24.5,False,False,False,False,False,True,800,518,62.46,199.43,170.33,29.1,14.59,98.55,19653.89,2867.9,12,69,3.72
2024-07-30,2024,7,30,Tuesday,31,Lunch,Roti-Paneer,4.0,Rainy,24.5,False,False,False,False,False,True,800,655,80.22,252.17,215.16,37.01,14.68,105.86,26694.77,3918.08,11,47,3.97
2024-07-30,2024,7,30,Tuesday,31,Dinner,Rice-Rajma,3.8,Rainy,24.5,False,False,False,False,False,True,800,652,68.21,251.02,204.58,46.44,18.5,95.84,24056.99,4450.42,10,81,3.74
2024-07-31,2024,7,31,Wednesday,31,Breakfast,Upma,3.5,Cloudy,22.1,False,False,False,False,False,True,800,406,53.2,156.31,130.27,26.04,16.66,86.0,13442.58,2239.45,10,79,3.69
2024-07-31,2024,7,31,Wednesday,31,Lunch,Rice-Sambar,3.6,Cloudy,22.1,False,False,False,False,False,True,800,500,65.89,192.5,161.99,30.51,15.85,95.93,18465.73,2926.89,8,69,3.94
2024-07-31,2024,7,31,Wednesday,31,Dinner,Paratha-Paneer,4.1,Cloudy,22.1,False,False,False,False,False,True,800,487,63.84,187.5,152.02,35.48,18.92,117.49,22028.04,4168.04,11,81,4.32
2024-08-01,2024,8,1,Thursday,31,Breakfast,Dosa,4.6,Rainy,22.1,False,False,False,True,False,True,800,578,66.04,222.53,173.55,48.98,22.01,143.19,31865.05,7013.34,8,77,4.53
2024-08-01,2024,8,1,Thursday,31,Lunch,Biryani,4.8,Rainy,22.1,False,False,False,True,False,True,800,737,82.82,283.75,232.59,51.16,18.03,120.0,34050.53,6138.95,12,54,4.46
2024-08-01,2024,8,1,Thursday,31,Dinner,Rice-Curd-Pickle,3.2,Rainy,22.1,False,False,False,True,False,True,800,416,54.52,160.16,134.78,25.38,15.84,92.1,14750.98,2337.11,9,58,3.65
2024-08-02,2024,8,2,Friday,31,Breakfast,Paratha-Curry,3.7,Rainy,21.5,False,False,False,True,False,True,800,409,49.45,157.46,127.74,29.73,18.88,149.18,23490.57,4434.65,11,57,4.09
2024-08-02,2024,8,2,Friday,31,Lunch,Chole-Bhature,4.5,Rainy,21.5,False,False,False,True,False,True,800,529,69.28,203.66,168.99,34.67,17.03,138.39,28184.7,4798.51,10,65,4.61
2024-08-02,2024,8,2,Friday,31,Dinner,Noodles,4.2,Rainy,21.5,False,False,False,True,False,True,800,487,58.08,187.5,160.46,27.03,14.42,84.69,15879.11,2289.23,11,80,4.17
2024-08-03,2024,8,3,Saturday,31,Breakfast,Bread-Omelette,3.9,Rainy,24.6,False,False,True,True,False,True,800,304,43.45,117.04,93.38,23.66,20.22,112.07,13116.79,2651.74,8,89,4.06
2024-08-03,2024,8,3,Saturday,31,Lunch,Fried Rice,4.2,Rainy,24.6,False,False,True,True,False,True,800,500,55.69,192.5,157.89,34.61,17.98,109.37,21054.03,3784.82,11,54,4.06
2024-08-03,2024,8,3,Saturday,31,Dinner,Roti-Paneer,4.0,Rainy,24.6,False,False,True,True,False,True,800,433,47.42,166.7,137.73,28.98,17.38,133.09,22186.17,3856.49,8,51,4.1
